Z_slice,neuron_id,GlyT2_synapse_count,Gephyrin_synapse_count
198,20,0,0
198,21,0,0
198,22,0,0
198,23,0,0
198,24,0,0
198,25,0,0
198,26,0,0
198,27,0,0
198,28,0,0
198,29,0,0
198,30,0,0
198,31,0,0
198,32,0,0
198,33,0,0
198,34,0,0
198,35,0,0
198,36,0,0
198,37,0,0
198,38,0,0
198,39,0,0
198,40,0,0
198,41,0,0
198,42,0,0
198,43,0,0
198,44,0,0
198,45,0,0
198,46,0,0
198,47,0,0
198,48,0,0
198,49,33,63
198,50,0,0
198,51,17,151
198,52,0,0
198,53,0,0
198,54,0,0
198,55,0,0
198,56,0,0
198,57,51,73
198,58,0,0
198,59,0,0
198,60,0,0
198,61,0,0
198,62,0,0
198,63,4,114
198,64,59,12
198,65,0,0
198,66,0,0
198,67,0,0
198,68,0,0
198,69,31,21
198,70,0,0
198,71,0,0
198,72,24,3
198,73,0,0
198,74,0,0
198,75,10,174
198,76,0,0
198,77,0,0
198,78,56,54
198,79,21,62
198,80,0,119
198,81,0,0
198,82,0,0
198,83,0,0
198,84,0,0
198,85,0,0
198,86,0,0
198,87,0,0
198,88,0,0
198,89,0,0
199,1,0,0
199,2,0,0
199,3,0,0
199,4,0,0
199,5,0,0
199,6,0,0
199,7,0,0
199,8,0,0
199,9,0,0
199,10,0,0
199,11,0,0
199,12,0,0
199,13,0,0
199,14,0,0
199,15,0,0
199,16,0,0
199,17,0,0
199,18,0,0
199,19,0,0
199,20,0,0
199,21,0,0
199,22,0,0
199,23,0,0
199,24,0,0
199,25,0,0
199,26,0,0
199,27,0,0
199,28,0,0
199,29,0,0
199,30,0,0
199,31,0,0
199,32,0,0
199,33,0,0
199,34,0,0
199,35,0,0
199,36,0,0
199,37,0,0
199,38,0,0
199,39,0,0
199,40,0,0
199,41,0,0
199,42,0,0
199,43,0,0
199,44,0,0
199,45,0,0
199,46,0,0
199,47,0,0
199,48,0,0
199,49,0,0
199,50,0,0
199,51,0,0
199,52,0,0
199,53,0,0
199,54,0,0
199,55,0,0
199,56,0,0
199,57,0,0
199,58,0,0
199,59,0,0
199,60,0,0
199,61,0,0
199,62,0,0
199,63,0,0
199,64,0,0
199,65,0,0
199,66,60,15
199,67,6,135
199,68,0,0
199,69,23,21
199,70,0,0
199,71,0,0
199,72,34,154
199,73,20,4
199,74,0,0
199,75,0,0
199,76,7,133
199,77,0,0
199,78,19,102
199,79,79,51
199,80,9,148
199,81,0,0
199,82,0,0
199,83,0,0
199,84,0,0
199,85,0,0
199,86,0,0
199,87,3,91
200,1,0,0
200,2,0,0
200,3,0,0
200,4,0,0
200,5,0,0
200,6,0,0
200,7,0,0
200,8,0,0
200,9,0,0
200,10,0,0
200,11,0,0
200,12,0,0
200,13,0,0
200,14,0,0
200,15,0,0
200,16,0,0
200,17,0,0
200,18,0,0
200,19,0,0
200,20,0,0
200,21,0,0
200,22,0,0
200,23,0,0
200,24,0,0
200,25,0,0
200,26,0,0
200,27,0,0
200,28,0,0
200,29,0,0
200,30,0,0
200,31,0,0
200,32,0,0
200,33,14,99
200,34,0,0
200,35,0,0
200,36,0,0
200,37,0,0
200,38,0,0
200,39,0,0
200,40,0,0
200,41,0,0
200,42,0,0
200,43,0,0
200,44,0,0
200,45,0,0
200,46,0,0
200,47,0,0
200,48,0,0
200,49,0,0
200,50,0,0
200,51,7,116
200,52,0,0
200,53,0,0
200,54,28,20
200,55,0,0
200,56,0,0
200,57,26,129
200,58,33,77
200,59,14,5
200,60,0,0
200,61,0,0
200,62,0,0
200,63,28,151
200,64,92,52
200,65,37,20
200,66,7,150
200,67,26,25
200,68,0,0
200,69,166,25
200,70,0,0
200,71,0,142
200,72,32,125
200,73,0,0
200,74,0,0
200,75,2,98
200,76,0,0
200,77,0,0
201,1,0,0
201,2,0,0
201,3,0,0
201,4,0,0
201,5,0,0
201,6,0,0
201,7,0,0
201,8,0,0
201,9,0,0
201,10,0,0
201,11,0,0
201,12,0,0
201,13,0,0
201,14,0,0
201,15,0,0
201,16,0,0
201,17,0,0
201,18,0,0
201,19,30,135
201,20,0,0
201,21,0,0
201,22,0,0
201,23,0,0
201,24,0,0
201,25,0,0
201,26,0,0
201,27,0,0
201,28,0,0
201,29,0,0
201,30,0,0
201,31,0,0
201,32,0,0
201,33,0,0
201,34,0,0
201,35,0,0
201,36,56,86
201,37,11,94
201,38,0,0
201,39,0,0
201,40,5,94
201,41,0,0
201,42,27,18
201,43,0,0
201,44,0,0
201,45,30,93
201,46,16,126
201,47,0,0
201,48,0,0
201,49,27,130
201,50,33,40
201,51,144,5
201,52,1,104
201,53,0,0
201,54,28,112
201,55,0,0
201,56,0,0
201,57,0,0
201,58,2,158
201,59,0,0
201,60,0,0
201,61,0,0
201,62,0,35
201,63,0,0
202,1,0,0
202,2,0,0
202,3,0,0
202,4,0,0
202,5,0,0
202,6,0,0
202,7,0,0
202,8,0,0
202,9,0,0
202,10,0,0
202,11,0,0
202,12,0,0
202,13,0,0
202,14,0,0
202,15,20,25
202,16,0,0
202,17,0,0
202,18,0,0
202,19,34,129
202,20,0,0
202,21,0,0
202,22,0,0
202,23,0,0
202,24,0,0
202,25,0,0
202,26,0,0
202,27,0,0
202,28,0,0
202,29,0,0
202,30,0,0
202,31,0,0
202,32,0,0
202,33,0,0
202,34,0,0
202,35,0,0
202,36,0,0
202,37,35,65
202,38,19,34
202,39,0,0
202,40,0,0
202,41,8,123
202,42,0,0
202,43,0,0
202,44,0,0
202,45,29,161
202,46,0,0
202,47,0,0
202,48,4,104
202,49,0,41
202,50,1,57
202,51,0,0
202,52,21,94
202,53,0,0
202,54,3,156
202,55,0,0
202,56,94,4
202,57,0,0
202,58,4,70
202,59,0,0
202,60,0,4
202,61,0,0
203,1,0,0
203,2,0,0
203,3,0,0
203,4,0,0
203,5,0,0
203,6,0,0
203,7,0,0
203,8,0,0
203,9,8,25
203,10,0,0
203,11,0,0
203,12,0,0
203,13,0,0
203,14,0,0
203,15,0,0
203,16,0,0
203,17,0,0
203,18,0,0
203,19,0,0
203,20,0,0
203,21,0,0
203,22,0,0
203,23,0,0
203,24,0,0
203,25,0,0
203,26,0,0
203,27,0,0
203,28,0,0
203,29,0,0
203,30,0,0
203,31,0,0
203,32,0,0
203,33,0,0
203,34,0,0
203,35,0,0
203,36,0,0
203,37,0,0
203,38,0,0
203,39,0,0
203,40,0,0
203,41,0,0
203,42,0,0
203,43,0,0
203,44,0,0
203,45,0,0
203,46,34,71
203,47,19,66
203,48,0,0
203,49,22,84
203,50,0,0
203,51,0,0
203,52,5,101
203,53,0,0
203,54,45,16
203,55,0,0
203,56,0,0
203,57,0,0
203,58,42,166
203,59,0,0
203,60,0,0
203,61,0,0
203,62,8,113
203,63,1,78
203,64,0,0
203,65,0,0
203,66,2,164
203,67,0,0
203,68,0,0
203,69,0,0
203,70,0,0
203,71,0,0
203,72,0,0
204,1,0,0
204,2,0,0
204,3,0,0
204,4,0,0
204,5,0,0
204,6,0,0
204,7,0,0
204,8,0,0
204,9,0,0
204,10,0,0
204,11,0,0
204,12,0,0
204,13,0,0
204,14,0,0
204,15,0,0
204,16,0,0
204,17,0,0
204,18,0,0
204,19,0,0
204,20,0,0
204,21,0,0
204,22,0,0
204,23,0,0
204,24,0,0
204,25,48,74
204,26,0,0
204,27,0,0
204,28,0,0
204,29,0,0
204,30,0,0
204,31,0,0
204,32,0,0
204,33,0,0
204,34,27,110
204,35,0,0
204,36,0,0
204,37,0,0
204,38,0,0
204,39,0,0
204,40,0,0
204,41,0,0
204,42,0,0
204,43,0,0
204,44,23,50
204,45,13,68
204,46,28,36
204,47,0,0
204,48,13,140
204,49,0,0
204,50,0,0
204,51,30,75
204,52,0,24
204,53,1,90
204,54,13,10
204,55,25,19
204,56,0,0
204,57,0,0
204,58,0,0
204,59,0,0
204,60,2,108
204,61,0,0
204,62,1,150
204,63,0,0
204,64,0,0
204,65,0,0
204,66,0,0
205,1,0,0
205,2,0,0
205,3,0,0
205,4,0,0
205,5,0,0
205,6,0,0
205,7,0,0
205,8,0,0
205,9,0,0
205,10,0,0
205,11,0,0
205,12,0,0
205,13,0,0
205,14,0,0
205,15,0,0
205,16,0,0
205,17,0,0
205,18,0,0
205,19,0,0
205,20,0,0
205,21,0,0
205,22,0,0
205,23,0,0
205,24,0,0
205,25,0,0
205,26,0,0
205,27,0,0
205,28,0,0
205,29,0,0
205,30,0,0
205,31,0,0
205,32,0,0
205,33,0,0
205,34,0,0
205,35,0,0
205,36,0,0
205,37,26,111
205,38,0,0
205,39,0,0
205,40,0,0
205,41,0,0
205,42,0,0
205,43,0,0
205,44,0,0
205,45,0,0
205,46,24,54
205,47,17,71
205,48,0,0
205,49,28,29
205,50,0,0
205,51,19,146
205,52,0,0
205,53,0,0
205,54,0,0
205,55,0,0
205,56,17,154
205,57,0,0
205,58,0,0
205,59,2,111
205,60,9,106
205,61,0,0
205,62,0,0
205,63,0,0
205,64,0,0
205,65,0,0
205,66,0,0
205,67,2,148
205,68,39,39
205,69,0,0
205,70,0,0
205,71,0,0
205,72,0,0
205,73,0,0
205,74,0,0
205,75,0,0
206,1,0,0
206,2,0,0
206,3,0,0
206,4,0,0
206,5,0,0
206,6,0,0
206,7,0,0
206,8,0,0
206,9,0,0
206,10,0,0
206,11,0,0
206,12,0,0
206,13,0,0
206,14,0,0
206,15,0,0
206,16,0,0
206,17,0,0
206,18,0,0
206,19,0,0
206,20,0,0
206,21,0,0
206,22,0,0
206,23,15,120
206,24,0,0
206,25,0,0
206,26,0,0
206,27,0,0
206,28,0,0
206,29,0,0
206,30,0,0
206,31,0,0
206,32,0,0
206,33,0,0
206,34,0,0
206,35,0,0
206,36,0,0
206,37,19,61
206,38,23,27
206,39,0,0
206,40,0,0
206,41,0,0
206,42,31,120
206,43,0,0
206,44,0,0
206,45,0,0
206,46,0,0
206,47,16,154
206,48,0,0
206,49,0,0
206,50,0,0
206,51,28,97
206,52,21,27
206,53,26,43
206,54,0,148
206,55,0,0
206,56,7,6
206,57,0,0
206,58,37,101
206,59,0,0
206,60,0,0
206,61,14,96
206,62,0,0
206,63,0,0
206,64,3,131
206,65,45,42
206,66,0,0
206,67,0,0
206,68,0,0
206,69,0,0
207,1,0,0
207,2,0,0
207,3,0,0
207,4,0,0
207,5,0,0
207,6,0,0
207,7,0,0
207,8,0,0
207,9,0,0
207,10,0,0
207,11,0,0
207,12,0,0
207,13,0,0
207,14,0,0
207,15,0,0
207,16,0,0
207,17,0,0
207,18,0,0
207,19,0,0
207,20,0,0
207,21,0,0
207,22,0,0
207,23,0,0
207,24,0,0
207,25,0,0
207,26,0,0
207,27,0,0
207,28,0,0
207,29,0,0
207,30,0,0
207,31,0,0
207,32,0,0
207,33,0,0
207,34,0,0
207,35,0,0
207,36,36,113
207,37,0,0
207,38,25,46
207,39,28,21
207,40,0,0
207,41,0,0
207,42,11,162
207,43,0,0
207,44,0,0
207,45,0,0
207,46,0,0
207,47,0,0
207,48,0,0
207,49,0,0
207,50,0,0
207,51,0,0
207,52,36,97
207,53,8,6
207,54,0,0
207,55,0,0
207,56,0,0
207,57,0,0
207,58,0,0
207,59,0,0
207,60,2,135
207,61,9,37
207,62,4,125
207,63,27,18
207,64,0,0
207,65,0,0
207,66,141,2
207,67,39,8
207,68,0,0
207,69,0,0
207,70,0,0
207,71,0,0
207,72,0,0
207,73,0,104
208,1,0,0
208,2,0,0
208,3,0,0
208,4,0,0
208,5,0,0
208,6,0,0
208,7,0,0
208,8,0,0
208,9,0,0
208,10,0,0
208,11,0,0
208,12,0,0
208,13,0,0
208,14,0,0
208,15,0,0
208,16,0,0
208,17,0,0
208,18,0,0
208,19,0,0
208,20,0,0
208,21,0,0
208,22,9,76
208,23,33,95
208,24,0,0
208,25,10,91
208,26,0,0
208,27,0,0
208,28,0,0
208,29,0,0
208,30,0,0
208,31,0,0
208,32,0,0
208,33,0,0
208,34,0,0
208,35,0,0
208,36,0,0
208,37,0,0
208,38,0,0
208,39,0,0
208,40,0,0
208,41,0,0
208,42,0,0
208,43,32,185
208,44,0,0
208,45,18,15
208,46,0,0
208,47,26,18
208,48,10,168
208,49,0,0
208,50,0,0
208,51,0,0
208,52,0,0
208,53,0,0
208,54,0,0
208,55,17,8
208,56,0,0
208,57,0,0
208,58,0,0
208,59,0,0
208,60,41,156
208,61,0,0
208,62,8,6
208,63,0,0
208,64,0,0
208,65,1,100
208,66,0,0
208,67,1,140
208,68,0,146
208,69,0,0
208,70,1,28
208,71,1,128
208,72,0,0
208,73,0,2
208,74,0,0
208,75,0,0
208,76,0,0
209,1,0,0
209,2,0,0
209,3,0,0
209,4,0,0
209,5,0,0
209,6,0,0
209,7,0,0
209,8,0,0
209,9,0,0
209,10,0,0
209,11,0,0
209,12,0,0
209,13,0,0
209,14,0,0
209,15,0,0
209,16,0,0
209,17,0,0
209,18,0,0
209,19,0,0
209,20,0,0
209,21,13,79
209,22,33,91
209,23,0,0
209,24,39,76
209,25,10,98
209,26,0,0
209,27,0,0
209,28,0,0
209,29,0,0
209,30,0,0
209,31,0,0
209,32,0,0
209,33,0,0
209,34,0,0
209,35,0,0
209,36,0,0
209,37,0,0
209,38,0,0
209,39,0,0
209,40,0,0
209,41,0,0
209,42,0,0
209,43,0,0
209,44,0,0
209,45,15,23
209,46,0,0
209,47,16,23
209,48,0,0
209,49,0,0
209,50,0,0
209,51,0,0
209,52,0,0
209,53,0,0
209,54,42,120
209,55,8,123
209,56,0,0
209,57,0,0
209,58,22,9
209,59,0,0
209,60,0,0
209,61,0,0
209,62,0,0
209,63,0,0
209,64,0,0
209,65,0,0
209,66,0,0
209,67,11,6
209,68,0,0
209,69,17,109
209,70,0,0
209,71,0,0
209,72,1,73
209,73,2,37
209,74,4,18
209,75,16,69
209,76,0,0
209,77,0,0
209,78,0,139
209,79,0,103
209,80,0,0
209,81,0,7
209,82,0,28
209,83,1,5
209,84,1,6
209,85,0,35
209,86,0,67
209,87,0,0
209,88,1,0
209,89,0,0
209,90,0,0
209,91,0,0
209,92,0,0
209,93,0,0
209,94,0,0
209,95,0,0
210,1,0,0
210,2,0,0
210,3,0,0
210,4,0,0
210,5,0,0
210,6,0,0
210,7,0,0
210,8,0,0
210,9,0,0
210,10,0,0
210,11,0,0
210,12,0,0
210,13,0,0
210,14,0,0
210,15,0,0
210,16,0,0
210,17,0,0
210,18,0,0
210,19,0,0
210,20,0,0
210,21,0,0
210,22,0,0
210,23,0,0
210,24,0,0
210,25,0,0
210,26,0,0
210,27,0,0
210,28,0,0
210,29,0,0
210,30,0,0
210,31,0,0
210,32,0,0
210,33,0,0
210,34,0,0
210,35,0,0
210,36,0,0
210,37,0,0
210,38,33,91
210,39,7,52
210,40,2,84
210,41,6,69
210,42,0,0
210,43,0,0
210,44,0,0
210,45,0,0
210,46,0,0
210,47,0,0
210,48,0,0
210,49,0,0
210,50,0,0
210,51,0,0
210,52,0,0
210,53,0,0
210,54,15,141
210,55,0,0
210,56,17,22
210,57,0,0
210,58,0,0
210,59,0,0
210,60,0,0
210,61,0,0
210,62,0,0
210,63,0,0
210,64,15,37
210,65,0,0
210,66,0,0
210,67,36,167
210,68,0,0
210,69,0,0
210,70,0,0
210,71,9,7
210,72,0,0
210,73,0,0
210,74,2,169
210,75,0,0
210,76,2,92
210,77,0,0
210,78,278,15
210,79,0,52
210,80,0,32
210,81,1,6
210,82,0,73
210,83,0,0
210,84,0,16
210,85,0,28
210,86,1,0
210,87,0,0
210,88,0,0
210,89,0,0
210,90,0,0
210,91,0,0
210,92,0,0
210,93,0,0
210,94,0,0
210,95,0,0
211,1,0,0
211,2,0,0
211,3,0,0
211,4,0,0
211,5,0,0
211,6,0,0
211,7,0,0
211,8,0,0
211,9,0,0
211,10,0,0
211,11,0,0
211,12,0,0
211,13,0,0
211,14,0,0
211,15,0,0
211,16,0,0
211,17,0,0
211,18,0,0
211,19,0,0
211,20,0,0
211,21,0,0
211,22,0,0
211,23,0,0
211,24,0,0
211,25,0,0
211,26,0,0
211,27,0,0
211,28,0,0
211,29,0,0
211,30,0,0
211,31,0,0
211,32,0,0
211,33,0,0
211,34,0,0
211,35,0,0
211,36,0,0
211,37,0,0
211,38,0,0
211,39,0,0
211,40,0,0
211,41,0,0
211,42,0,0
211,43,0,0
211,44,0,0
211,45,0,0
211,46,0,0
211,47,6,107
211,48,0,0
211,49,0,0
211,50,0,0
211,51,0,0
211,52,0,0
211,53,0,0
211,54,0,0
211,55,0,0
211,56,433,63
211,57,28,113
211,58,15,89
211,59,0,0
211,60,0,0
211,61,31,148
211,62,13,9
211,63,0,0
211,64,0,0
211,65,0,0
211,66,32,7
211,67,0,0
211,68,9,4
211,69,0,0
211,70,0,0
211,71,0,0
211,72,0,104
211,73,0,3
211,74,0,14
211,75,0,76
211,76,2,21
211,77,10,130
211,78,0,0
211,79,0,0
211,80,0,0
212,1,0,0
212,2,0,0
212,3,0,0
212,4,0,0
212,5,0,0
212,6,0,0
212,7,0,0
212,8,0,0
212,9,0,0
212,10,0,0
212,11,0,0
212,12,0,0
212,13,0,0
212,14,0,0
212,15,0,0
212,16,0,0
212,17,0,0
212,18,0,0
212,19,0,0
212,20,0,0
212,21,0,0
212,22,0,0
212,23,0,0
212,24,0,0
212,25,0,0
212,26,0,0
212,27,0,0
212,28,0,0
212,29,0,0
212,30,0,0
212,31,0,0
212,32,0,0
212,33,0,0
212,34,0,0
212,35,24,106
212,36,0,0
212,37,0,0
212,38,8,66
212,39,0,0
212,40,0,0
212,41,0,0
212,42,186,97
212,43,9,40
212,44,6,74
212,45,0,0
212,46,0,0
212,47,0,0
212,48,0,0
212,49,0,0
212,50,0,0
212,51,0,0
212,52,0,0
212,53,0,0
212,54,5,13
212,55,0,0
212,56,2,11
212,57,23,37
212,58,0,0
212,59,0,0
212,60,0,0
212,61,430,55
212,62,0,0
212,63,0,0
212,64,0,0
212,65,9,14
212,66,0,0
212,67,0,0
212,68,0,0
212,69,0,0
212,70,0,0
212,71,0,0
212,72,18,140
212,73,209,9
212,74,165,6
212,75,0,0
212,76,25,85
212,77,0,22
212,78,0,49
212,79,0,35
212,80,1,0
212,81,0,14
212,82,15,120
212,83,1,19
212,84,0,0
213,1,0,0
213,2,0,0
213,3,0,0
213,4,0,0
213,5,0,0
213,6,0,0
213,7,0,0
213,8,0,0
213,9,0,0
213,10,0,0
213,11,0,0
213,12,0,0
213,13,0,0
213,14,0,0
213,15,0,0
213,16,0,0
213,17,0,0
213,18,0,0
213,19,0,0
213,20,0,0
213,21,0,0
213,22,0,0
213,23,0,0
213,24,0,0
213,25,0,0
213,26,26,94
213,27,0,0
213,28,0,0
213,29,0,0
213,30,0,0
213,31,0,0
213,32,0,0
213,33,13,63
213,34,3,34
213,35,3,31
213,36,7,59
213,37,0,0
213,38,0,0
213,39,0,0
213,40,0,0
213,41,0,0
213,42,0,0
213,43,0,0
213,44,0,0
213,45,0,0
213,46,0,0
213,47,0,0
213,48,0,0
213,49,0,0
213,50,0,0
213,51,0,0
213,52,15,32
213,53,3,11
213,54,1,96
213,55,22,73
213,56,18,10
213,57,0,0
213,58,409,56
213,59,0,0
213,60,23,136
213,61,11,11
213,62,0,0
213,63,0,0
213,64,0,0
213,65,0,0
213,66,0,0
213,67,0,0
213,68,0,0
213,69,0,0
213,70,0,0
213,71,23,86
213,72,0,0
213,73,0,21
213,74,0,80
213,75,0,0
213,76,2,19
213,77,0,0
213,78,0,0
214,1,0,0
214,2,0,0
214,3,0,0
214,4,0,0
214,5,0,0
214,6,0,0
214,7,0,0
214,8,0,0
214,9,0,0
214,10,0,0
214,11,3,15
214,12,0,0
214,13,0,0
214,14,0,0
214,15,0,0
214,16,0,0
214,17,0,0
214,18,0,0
214,19,0,0
214,20,0,0
214,21,0,0
214,22,0,0
214,23,0,0
214,24,0,0
214,25,0,0
214,26,26,56
214,27,0,0
214,28,0,0
214,29,0,0
214,30,0,0
214,31,0,0
214,32,0,0
214,33,0,0
214,34,6,70
214,35,0,33
214,36,27,117
214,37,9,60
214,38,0,0
214,39,0,0
214,40,14,28
214,41,25,151
214,42,0,0
214,43,0,0
214,44,0,0
214,45,12,113
214,46,0,0
214,47,0,0
214,48,0,0
214,49,0,0
214,50,0,0
214,51,0,0
214,52,0,0
214,53,0,0
214,54,0,0
214,55,241,17
214,56,1,29
214,57,2,15
214,58,0,0
215,1,0,0
215,2,0,0
215,3,0,0
215,4,0,0
215,5,0,0
215,6,0,0
215,7,0,0
215,8,0,0
215,9,0,0
215,10,0,0
215,11,0,0
215,12,0,0
215,13,0,0
215,14,0,0
215,15,9,27
215,16,0,0
215,17,0,21
215,18,0,0
215,19,0,0
215,20,0,0
215,21,0,0
215,22,0,0
215,23,0,0
215,24,0,0
215,25,36,54
215,26,0,0
215,27,0,0
215,28,0,0
215,29,0,0
215,30,0,0
215,31,0,0
215,32,0,0
215,33,0,0
215,34,5,52
215,35,0,0
215,36,0,0
215,37,7,77
215,38,26,134
215,39,7,70
215,40,23,94
215,41,0,0
215,42,0,0
215,43,0,0
215,44,0,0
215,45,0,0
215,46,30,24
215,47,0,0
215,48,0,0
215,49,0,0
215,50,0,0
215,51,0,0
215,52,0,0
215,53,0,0
215,54,0,0
215,55,0,0
215,56,0,0
215,57,0,0
215,58,0,0
215,59,1,19
215,60,0,0
215,61,4,18
216,1,0,0
216,2,0,0
216,3,0,0
216,4,0,0
216,5,0,0
216,6,0,0
216,7,0,0
216,8,0,0
216,9,0,0
216,10,0,0
216,11,0,0
216,12,0,0
216,13,0,0
216,14,0,0
216,15,0,0
216,16,0,0
216,17,0,0
216,18,0,0
216,19,0,0
216,20,0,0
216,21,0,0
216,22,0,0
216,23,0,0
216,24,0,0
216,25,0,0
216,26,0,0
216,27,0,0
216,28,0,0
216,29,0,0
216,30,0,0
216,31,0,0
216,32,0,0
216,33,0,0
216,34,0,0
216,35,0,0
216,36,0,0
216,37,0,0
216,38,2,71
216,39,0,0
216,40,8,82
216,41,5,71
216,42,0,0
216,43,0,0
216,44,0,0
216,45,0,0
216,46,23,84
216,47,0,0
216,48,0,0
216,49,0,0
216,50,21,125
216,51,0,0
216,52,0,0
216,53,0,0
216,54,0,0
216,55,226,61
216,56,0,0
216,57,21,105
216,58,4,86
216,59,0,0
216,60,18,13
216,61,0,0
216,62,0,0
216,63,0,0
216,64,0,0
216,65,0,0
216,66,0,0
216,67,0,0
216,68,0,0
216,69,0,0
216,70,0,0
216,71,0,0
216,72,0,0
216,73,1,83
216,74,0,0
216,75,0,0
216,76,7,32
216,77,12,66
216,78,0,0
216,79,312,10
216,80,0,24
216,81,0,0
216,82,0,0
216,83,2,65
216,84,0,0
217,1,0,0
217,2,0,0
217,3,0,0
217,4,0,0
217,5,0,0
217,6,0,0
217,7,0,0
217,8,0,0
217,9,0,0
217,10,0,0
217,11,0,0
217,12,0,0
217,13,0,0
217,14,0,0
217,15,0,0
217,16,0,0
217,17,0,0
217,18,0,0
217,19,0,0
217,20,0,0
217,21,0,0
217,22,0,0
217,23,0,0
217,24,0,0
217,25,0,0
217,26,0,0
217,27,16,73
217,28,0,0
217,29,0,0
217,30,0,0
217,31,0,0
217,32,0,0
217,33,0,0
217,34,0,0
217,35,0,0
217,36,0,0
217,37,0,0
217,38,0,0
217,39,8,77
217,40,0,0
217,41,7,94
217,42,0,0
217,43,0,0
217,44,0,0
217,45,0,0
217,46,0,0
217,47,0,0
217,48,0,0
217,49,32,103
217,50,0,0
217,51,12,67
217,52,0,0
217,53,0,0
217,54,0,0
217,55,0,0
217,56,0,0
217,57,212,57
217,58,16,119
217,59,0,0
217,60,0,0
217,61,0,0
217,62,13,120
217,63,14,77
217,64,0,0
217,65,0,0
217,66,0,0
217,67,0,0
217,68,0,162
217,69,0,0
217,70,13,81
217,71,247,20
217,72,0,12
217,73,15,110
217,74,0,21
217,75,0,0
217,76,0,55
217,77,0,0
217,78,0,0
218,1,0,0
218,2,0,0
218,3,0,0
218,4,0,0
218,5,0,0
218,6,0,0
218,7,0,0
218,8,0,0
218,9,0,0
218,10,0,0
218,11,0,0
218,12,0,0
218,13,0,0
218,14,0,0
218,15,0,0
218,16,0,0
218,17,0,0
218,18,0,0
218,19,0,0
218,20,0,0
218,21,0,0
218,22,2,44
218,23,0,0
218,24,0,0
218,25,0,0
218,26,0,0
218,27,0,0
218,28,0,0
218,29,0,0
218,30,0,0
218,31,0,0
218,32,0,0
218,33,0,0
218,34,0,0
218,35,0,0
218,36,0,0
218,37,0,0
218,38,0,0
218,39,8,94
218,40,0,0
218,41,0,0
218,42,0,0
218,43,0,0
218,44,0,0
218,45,0,0
218,46,0,0
218,47,34,115
218,48,0,0
218,49,0,0
218,50,49,74
218,51,0,0
218,52,0,0
218,53,0,0
218,54,193,55
218,55,0,0
218,56,0,0
218,57,0,0
218,58,0,0
218,59,11,136
218,60,0,0
218,61,17,95
218,62,0,0
218,63,0,0
218,64,0,0
218,65,0,142
218,66,1,1
218,67,16,70
218,68,0,0
218,69,248,7
218,70,5,34
218,71,0,17
218,72,0,16
218,73,0,0
218,74,0,0
218,75,0,50
218,76,0,0
218,77,0,0
218,78,0,25
218,79,0,0
219,1,0,0
219,2,0,0
219,3,0,0
219,4,0,0
219,5,0,0
219,6,0,0
219,7,0,0
219,8,0,0
219,9,0,0
219,10,0,0
219,11,0,0
219,12,0,0
219,13,0,0
219,14,0,0
219,15,0,0
219,16,0,0
219,17,0,0
219,18,0,0
219,19,0,0
219,20,0,0
219,21,0,0
219,22,0,0
219,23,0,0
219,24,0,0
219,25,0,0
219,26,0,0
219,27,0,0
219,28,0,0
219,29,0,0
219,30,0,0
219,31,0,0
219,32,0,0
219,33,0,0
219,34,0,0
219,35,0,0
219,36,0,0
219,37,0,0
219,38,0,0
219,39,0,0
219,40,0,0
219,41,0,0
219,42,0,0
219,43,0,0
219,44,0,0
219,45,0,0
219,46,0,0
219,47,0,0
219,48,0,0
219,49,0,0
219,50,0,0
219,51,0,0
219,52,0,0
219,53,11,36
219,54,4,32
219,55,1,22
219,56,7,27
219,57,0,0
219,58,0,0
219,59,0,0
219,60,0,0
219,61,0,0
219,62,0,0
219,63,0,0
219,64,10,27
219,65,0,0
219,66,0,0
219,67,0,0
219,68,0,0
219,69,0,0
219,70,0,0
219,71,0,0
219,72,10,116
219,73,0,0
219,74,0,0
219,75,20,128
219,76,0,0
219,77,20,79
219,78,0,0
219,79,0,0
219,80,0,3
219,81,0,4
219,82,0,0
219,83,0,0
219,84,0,0
219,85,0,20
219,86,0,0
219,87,0,24
219,88,0,0
220,1,0,0
220,2,0,0
220,3,0,0
220,4,0,0
220,5,0,0
220,6,0,0
220,7,0,0
220,8,0,0
220,9,0,0
220,10,0,0
220,11,0,0
220,12,0,0
220,13,0,0
220,14,0,0
220,15,0,0
220,16,0,0
220,17,0,0
220,18,0,0
220,19,0,0
220,20,0,0
220,21,0,0
220,22,0,0
220,23,0,0
220,24,0,0
220,25,0,0
220,26,0,0
220,27,0,0
220,28,0,0
220,29,0,0
220,30,0,0
220,31,0,0
220,32,0,0
220,33,0,0
220,34,0,0
220,35,0,0
220,36,0,0
220,37,0,0
220,38,0,0
220,39,0,0
220,40,0,0
220,41,0,0
220,42,0,0
220,43,0,0
220,44,0,0
220,45,0,0
220,46,0,0
220,47,0,0
220,48,0,0
220,49,0,0
220,50,0,0
220,51,0,0
220,52,20,84
220,53,0,0
220,54,0,0
220,55,0,0
220,56,12,27
220,57,0,0
220,58,0,0
220,59,0,0
220,60,0,0
220,61,0,0
220,62,0,0
220,63,0,0
220,64,0,0
220,65,0,0
220,66,11,14
220,67,0,0
220,68,0,0
220,69,0,0
220,70,0,0
220,71,0,0
220,72,0,0
220,73,17,179
220,74,0,0
220,75,0,0
220,76,1,107
